TimeStep,Vel,Enc1,Enc2,SteerDegCmd,SteerDegMega,Stepper,State,X,Y,YawDeg,CurrentSeg,UturnActive,UturnDir
208,0.058803253967825014,-138145,124114,0,0,0.0,APPROACHING,2.7294705634933076,0.5,0.0,0,False,
209,0.05684314550223091,-138145,124114,0,0,0.0,APPROACHING,2.735154878043531,0.5,0.0,0,False,
210,0.054948373985489844,-138145,124114,0,0,0.0,APPROACHING,2.7406497154420797,0.5,0.0,0,False,
211,0.05311676151930689,-138145,124114,0,0,0.0,APPROACHING,2.7459613915940104,0.5,0.0,0,False,
212,0.05134620280199664,-138145,124114,0,0,0.0,APPROACHING,2.75109601187421,0.5,0.0,0,False,
213,0.049634662708596775,-138145,124114,0,0,0.0,APPROACHING,2.75605947814507,0.5,0.0,0,False,
214,0.04798017395164353,-138145,124114,0,0,0.0,APPROACHING,2.7608574955402343,0.5,0.0,0,False,
215,0.04638083481992203,-138145,124114,0,0,0.0,APPROACHING,2.7654955790222266,0.5,0.0,0,False,
216,0.044834806992591236,-138145,124114,0,0,0.0,APPROACHING,2.7699790597214857,0.5,0.0,0,False,
217,0.04334031342617155,-138145,124114,0,0,0.0,APPROACHING,2.7743130910641027,0.5,0.0,0,False,
218,0.041895636311965884,-138145,124114,0,0,0.0,APPROACHING,2.7785026546952993,0.5,0.0,0,False,
219,0.04049911510156701,-138145,124114,0,0,0.0,APPROACHING,2.782552566205456,0.5,0.0,0,False,
220,0.0,-138145,124114,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
221,0.0,-138145,124114,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
222,0.0,-138145,124114,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
223,0.0,-138145,124114,0,0,0.0,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
224,0.0,-138578,124514,0,0,0.045454545454545456,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
225,0.0,-138578,124514,0,0,0.09090909090909091,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
226,0.0,-138578,124514,0,0,0.13636363636363638,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
227,0.0,-138578,124514,0,0,0.18181818181818182,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
228,0.0,-138578,124514,0,0,0.22727272727272727,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
229,0.0,-138578,124514,0,0,0.2727272727272727,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
230,0.0,-138578,124514,0,0,0.3181818181818181,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
231,0.0,-138578,124514,0,0,0.3636363636363636,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
232,0.0,-138578,124514,0,0,0.409090909090909,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
233,0.0,-138578,124514,0,0,0.4545454545454545,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
234,0.0,-138578,124514,0,0,0.4999999999999999,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
235,0.0,-138578,124514,0,0,0.5454545454545454,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
236,0.0,-138578,124514,0,0,0.5909090909090908,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
237,0.0,-138578,124514,0,0,0.6363636363636364,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
238,0.0,-138578,124514,0,0,0.6818181818181819,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
239,0.0,-138578,124514,0,0,0.7272727272727274,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
240,0.0,-138578,124514,0,0,0.7727272727272728,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
241,0.0,-138579,124518,0,0,0.8181818181818183,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
242,0.0,-138579,124518,0,0,0.8636363636363639,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
243,0.0,-138579,124518,0,0,0.9090909090909092,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
244,0.0,-138579,124518,0,0,0.9545454545454547,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
245,0.0,-138579,124518,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
246,0.0,-138579,124518,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
247,0.0,-138579,124518,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
248,0.0,-138579,124518,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
249,0.0,-138579,124518,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
250,0.0,-138579,124518,0,0,1.0,BENIH_DORONG,2.782552566205456,0.5,0.0,0,False,
251,0.0,-138579,124518,0,0,1.0,HOLDING,2.782552566205456,0.5,0.0,0,False,
252,0.0,-138579,124518,0,0,1.0,HOLDING,2.782552566205456,0.5,0.0,0,False,
253,0.0,-138579,124518,0,0,1.0,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
